Recency,Frequency,Monetary,Quantity,Ø_Price,∃_items,%_Cancelled,Ø_Qty,Ø_InvoiceQty,Average_Price,Ø_basket,Country,Flag
606,5,1496.6,832,2.528275862068966,75,0.0,9.44,253.35632183908046,2.84,17.32,United Kingdom,🇬🇧
673,3,217.9,58,4.564285714285715,6,0.0,8.29,18.0,4.56,13.77,United Kingdom,🇬🇧
487,1,357.59999999999997,144,2.2,4,0.0,36.0,144.0,2.2,89.4,United Kingdom,🇬🇧
499,8,1680.25,805,3.979029126213592,65,0.0,7.14,195.67961165048544,4.11,16.82,United Kingdom,🇬🇧
574,1,238.8,114,3.2333333333333334,15,0.0,10.26,114.0,2.29,15.92,United Kingdom,🇬🇧
427,1,307.34,244,1.955909090909091,22,0.0,10.53,244.0,2.14,13.97,United Kingdom,🇬🇧
445,1,488.32,380,2.043225806451613,31,0.0,13.23,380.0,1.95,15.75,United Kingdom,🇬🇧
593,5,1178.71,651,3.6316216216216217,56,0.0,8.8,159.33783783783784,3.63,16.42,United Kingdom,🇬🇧
737,20,8641.93,6341,2.3302429149797574,161,0.0,12.48,427.1518218623482,2.55,2.95,United Kingdom,🇬🇧
737,14,1886.5900000000001,1195,2.6586666666666665,49,0.0,15.51,177.5888888888889,2.76,15.37,United Kingdom,🇬🇧
647,2,26.25,21,1.25,2,0.0,23.4,17.666666666666668,0.95,20.0,United Kingdom,🇬🇧
693,6,735.1700000000001,267,4.908222222222222,37,0.0,6.37,55.08888888888889,4.7,15.96,United Kingdom,🇬🇧
646,8,2310.83,723,4.101911764705882,47,0.0,9.08,92.80882352941177,3.81,33.54,United Kingdom,🇬🇧
700,12,1473.81,1232,2.6737254901960785,84,0.0,12.47,199.80392156862746,2.5,16.53,United Kingdom,🇬🇧
415,1,692.3,548,2.0817777777777775,45,0.0,12.02,548.0,2.75,15.38,United Kingdom,🇬🇧
682,17,1289.98,224,6.459818181818182,24,0.0,7.22,25.363636363636363,6.13,15.04,United Kingdom,🇬🇧
609,1,433.71999999999997,700,1.7103703703703703,27,0.0,25.93,700.0,1.71,16.06,United Kingdom,🇬🇧
738,7,3008.86,1606,3.5922352941176467,74,42.85714285714285,18.89,439.6,3.59,-12.75,United Kingdom,🇬🇧
736,30,12003.22,6935,2.564392156862745,196,0.0,13.19,378.4490196078431,2.56,28.77,United Kingdom,🇬🇧
437,1,317.11,137,7.006923076923077,13,0.0,10.54,137.0,7.01,24.39,United Kingdom,🇬🇧
506,3,828.5500000000001,485,3.2083333333333335,41,0.0,11.55,267.0238095238095,3.21,18.65,United Kingdom,🇬🇧
409,3,810.02,724,2.1895238095238096,59,0.0,9.03,347.87301587301585,3.39,13.42,United Kingdom,🇬🇧
700,14,4093.55,2409,3.3556048387096773,198,43.333333333333336,8.57,603.9112903225806,3.85,-4.25,United Kingdom,🇬🇧
728,7,2136.02,962,3.7831460674157302,77,0.0,10.06,136.04494382022472,3.87,30.72,United Kingdom,🇬🇧
541,6,1698.69,1827,1.2994495412844036,78,0.0,16.91,452.6238532110092,1.42,15.88,United Kingdom,🇬🇧
420,2,373.57,367,1.7293939393939395,31,0.0,13.82,349.1515151515151,1.68,12.64,United Kingdom,🇬🇧
522,2,566.9,344,1.6354166666666667,23,0.0,14.33,172.0,1.64,23.35,United Kingdom,🇬🇧
725,12,2737.7200000000003,1915,2.7194011976047903,86,0.0,11.63,208.40718562874252,2.57,15.9,United Kingdom,🇬🇧
532,4,2240.9,1518,2.879220779220779,39,0.0,19.71,563.8701298701299,2.88,30.16,United Kingdom,🇬🇧
643,1,295.05,187,2.25,20,0.0,12.17,187.0,2.72,14.75,United Kingdom,🇬🇧
641,1,596.67,525,2.244102564102564,39,0.0,13.46,525.0,2.24,15.3,United Kingdom,🇬🇧
730,18,4156.91,2014,3.433858695652174,77,0.0,10.95,189.9945652173913,3.43,27.41,United Kingdom,🇬🇧
382,1,311.1,128,3.5842105263157897,19,0.0,6.68,128.0,3.65,16.37,United Kingdom,🇬🇧
395,1,100.35,5,18.85,2,0.0,2.5,5.0,18.85,50.18,United Kingdom,🇬🇧
569,2,719.82,276,3.9734375,27,0.0,9.82,138.25,3.62,21.61,United Kingdom,🇬🇧
723,4,574.23,523,3.094615384615385,23,0.0,15.88,174.03846153846155,3.07,32.1,United Kingdom,🇬🇧
681,8,2231.2,1130,3.755555555555556,20,33.333333333333336,37.17,194.07407407407408,3.83,-17.0,United Kingdom,🇬🇧
604,4,603.01,509,2.5125531914893617,40,0.0,11.56,247.61702127659575,3.14,16.43,United Kingdom,🇬🇧
724,20,13750.09,6985,2.9618635170603675,181,0.0,15.78,552.7979002624672,2.85,60.68,United Kingdom,🇬🇧
732,9,3766.7200000000003,3217,2.0405188679245283,183,0.0,14.22,474.58490566037733,1.99,18.8,United Kingdom,🇬🇧
729,1,105.78,270,0.4166666666666667,6,0.0,45.0,270.0,0.42,17.63,United Kingdom,🇬🇧
424,3,430.56,134,4.451764705882353,16,0.0,5.65,118.23529411764706,3.32,28.36,United Kingdom,🇬🇧
409,3,526.97,657,1.5918,50,0.0,11.81,249.88,2.34,11.43,United Kingdom,🇬🇧
414,1,169.0,124,1.6909090909090911,11,0.0,11.27,124.0,1.69,15.36,United Kingdom,🇬🇧
386,3,1354.35,293,6.07,8,0.0,33.18,100.0,5.9,67.29,United Kingdom,🇬🇧
628,3,539.03,207,4.865135135135135,33,0.0,5.59,121.37837837837837,4.87,14.36,United Kingdom,🇬🇧
595,2,612.76,392,1.9707142857142856,28,0.0,14.52,196.71428571428572,2.07,19.42,United Kingdom,🇬🇧
484,5,1059.7,447,4.266707317073171,76,0.0,6.36,118.39024390243902,4.18,5.65,United Kingdom,🇬🇧
736,6,1311.44,432,4.992857142857143,59,0.0,5.04,100.45454545454545,5.39,17.87,United Kingdom,🇬🇧
652,2,226.04,50,5.863,8,0.0,7.67,28.6,5.65,36.15,United Kingdom,🇬🇧
671,7,1212.13,843,2.262394366197183,44,0.0,11.42,142.22535211267606,2.29,36.33,United Kingdom,🇬🇧
578,6,906.15,543,2.9253846153846155,26,0.0,17.7,121.07692307692308,2.7,14.59,United Kingdom,🇬🇧
737,2,283.73,145,3.783333333333333,12,0.0,12.08,74.33333333333333,3.78,26.46,United Kingdom,🇬🇧
649,6,825.9200000000001,354,2.6228070175438596,47,0.0,6.91,140.21052631578948,2.98,15.2,United Kingdom,🇬🇧
634,3,1764.86,1123,2.2235087719298248,122,0.0,9.71,370.2631578947368,2.24,9.1,United Kingdom,🇬🇧
494,2,632.94,469,2.0407462686567164,62,0.0,7.0,243.01492537313433,2.04,10.98,United Kingdom,🇬🇧
555,2,142.15,33,4.7375,7,0.0,6.2,34.875,3.78,21.74,United Kingdom,🇬🇧
724,1,45.300000000000004,10,6.883333333333333,3,0.0,3.33,10.0,6.88,15.1,United Kingdom,🇬🇧
654,6,3473.14,1822,2.6923664122137403,95,0.0,12.17,480.25954198473283,2.74,32.07,United Kingdom,🇬🇧
730,10,4473.83,2369,3.5028870292887033,199,0.0,9.21,334.0962343096234,5.09,21.02,United Kingdom,🇬🇧
403,1,218.35,97,3.7142857142857144,14,0.0,17.83,97.0,3.21,15.6,United Kingdom,🇬🇧
463,2,648.4,356,3.4730769230769227,32,0.0,9.38,189.66666666666666,3.52,14.81,United Kingdom,🇬🇧
522,2,1473.24,838,2.993,67,0.0,11.11,423.25,2.87,18.85,United Kingdom,🇬🇧
737,10,3130.8,2112,3.0973684210526318,129,0.0,11.48,267.12631578947367,2.99,16.39,United Kingdom,🇬🇧
563,10,1533.84,570,4.264722222222222,23,0.0,10.93,101.94444444444444,2.8,37.86,United Kingdom,🇬🇧
686,3,316.99,221,2.106923076923077,25,0.0,8.5,110.34615384615384,2.11,12.75,United Kingdom,🇬🇧
473,1,330.79,201,2.57125,16,0.0,12.77,201.0,2.41,20.67,United Kingdom,🇬🇧
734,6,147.79999999999998,72,5.021428571428571,10,0.0,5.14,39.642857142857146,5.02,13.68,United Kingdom,🇬🇧
449,1,55.980000000000004,36,1.7629411764705885,17,0.0,2.12,36.0,1.76,3.29,United Kingdom,🇬🇧
419,1,90.0,72,1.25,1,0.0,72.0,72.0,1.25,90.0,United Kingdom,🇬🇧
418,1,190.57,95,2.3840740740740745,26,0.0,3.52,95.0,2.38,7.06,United Kingdom,🇬🇧
617,2,370.43,179,3.34,19,0.0,8.62,103.85714285714286,3.57,17.8,United Kingdom,🇬🇧
732,4,375.0,130,3.8115384615384618,10,0.0,13.47,43.84615384615385,3.56,32.36,United Kingdom,🇬🇧
658,1,37.5,30,1.25,1,0.0,30.0,30.0,1.25,37.5,United Kingdom,🇬🇧
731,17,4157.86,951,4.90835294117647,44,0.0,16.05,101.51764705882353,4.7,71.57,United Kingdom,🇬🇧
681,2,721.0600000000001,272,4.533513513513514,35,0.0,8.2,135.9189189189189,3.92,19.37,United Kingdom,🇬🇧
683,9,1113.01,361,5.983015873015873,36,0.0,5.78,81.38095238095238,5.01,18.07,United Kingdom,🇬🇧
689,1,246.75,127,3.4464285714285716,14,0.0,9.07,127.0,3.45,17.62,United Kingdom,🇬🇧
623,1,46.2,60,0.95,2,0.0,30.0,60.0,0.95,23.1,United Kingdom,🇬🇧
475,1,112.57,102,2.5744827586206895,29,0.0,3.43,102.0,3.42,3.88,Nigeria,🇳🇬
582,4,1367.26,656,3.107191011235955,76,0.0,8.17,358.29213483146066,3.18,15.87,United Kingdom,🇬🇧
425,5,948.97,364,4.469904761904762,57,0.0,4.19,114.57142857142857,4.15,9.07,United Kingdom,🇬🇧
588,1,194.6,48,5.248095238095238,20,0.0,6.26,48.0,4.62,9.27,United Kingdom,🇬🇧
416,1,898.87,641,2.4634545454545456,110,0.0,5.83,641.0,2.46,8.17,United Kingdom,🇬🇧
684,2,420.25,199,3.378,25,0.0,7.96,126.12,3.38,15.24,United Kingdom,🇬🇧
738,8,2395.1,790,4.0245614035087725,69,0.0,7.64,119.06140350877193,3.91,25.55,United Kingdom,🇬🇧
723,5,629.29,356,4.406590909090909,39,0.0,8.28,128.8409090909091,4.42,13.55,United Kingdom,🇬🇧
555,3,453.93,175,2.492142857142857,14,0.0,7.52,68.14285714285714,2.94,89.67,United Kingdom,🇬🇧
619,5,658.02,246,4.088421052631579,33,0.0,6.47,107.47368421052632,4.09,18.0,United Kingdom,🇬🇧
732,8,1913.55,1070,2.8907281553398056,141,0.0,4.82,156.3009708737864,2.69,7.14,United Kingdom,🇬🇧
592,4,456.70000000000005,154,3.7676470588235293,13,0.0,9.33,41.529411764705884,3.39,24.5,United Kingdom,🇬🇧
539,1,293.79,95,5.051111111111111,18,0.0,5.28,95.0,5.05,16.32,United Kingdom,🇬🇧
738,25,5090.45,2626,2.7087647058823525,283,0.0,3.0,160.34823529411764,2.44,6.5,United Kingdom,🇬🇧
549,1,140.49,46,4.1844,25,0.0,2.14,46.0,2.75,5.62,United Kingdom,🇬🇧
639,9,2926.09,1241,4.233629032258064,77,26.666666666666668,11.64,263.7016129032258,3.89,-6.56,United Kingdom,🇬🇧
573,4,930.7,427,2.7804065040650405,108,0.0,3.47,95.08130081300813,2.78,5.03,United Kingdom,🇬🇧
400,2,87.5,42,2.5875,6,0.0,5.7,32.5,3.21,15.43,United Kingdom,🇬🇧
389,1,321.91,123,4.838260869565217,23,0.0,5.35,123.0,4.84,14.0,United Kingdom,🇬🇧
684,9,5729.6,3380,4.272044444444445,314,0.0,8.62,589.7622222222222,3.57,9.42,United Kingdom,🇬🇧
443,2,544.6,132,4.133333333333334,10,0.0,6.12,66.0,4.11,41.27,United Kingdom,🇬🇧
402,3,92.7,16,5.5928571428571425,5,0.0,3.08,8.714285714285714,4.9,18.71,United Kingdom,🇬🇧
430,3,599.8,370,3.208571428571428,40,0.0,9.16,181.3095238095238,3.03,14.41,United Kingdom,🇬🇧
553,1,125.3,122,1.1125,8,0.0,15.25,122.0,1.11,15.66,United Kingdom,🇬🇧
673,11,1343.4,1137,2.3240860215053765,53,0.0,12.3,190.247311827957,2.29,14.46,United Kingdom,🇬🇧
546,2,923.85,170,21.65294117647059,14,0.0,12.0,83.94117647058823,11.49,31.07,United Kingdom,🇬🇧
420,1,327.68,206,3.2263157894736842,19,0.0,10.84,206.0,3.23,17.25,United Kingdom,🇬🇧
434,3,1668.67,1199,3.437184466019417,95,0.0,11.64,925.2718446601941,3.44,17.71,United Kingdom,🇬🇧
728,28,8553.35,6297,1.9623384615384616,64,0.0,18.54,253.81846153846155,2.02,20.15,United Kingdom,🇬🇧
618,2,208.62,70,4.036666666666666,11,0.0,5.83,44.0,4.04,21.05,United Kingdom,🇬🇧
618,1,156.87,51,3.540731707317073,41,0.0,1.24,51.0,3.54,3.83,United Kingdom,🇬🇧
690,7,1551.22,877,2.335669291338583,78,0.0,6.19,153.6535433070866,2.4,8.07,United Kingdom,🇬🇧
448,2,465.45,211,3.471875,16,0.0,7.25,117.0625,3.58,4.69,United Kingdom,🇬🇧
737,18,4240.071,2785,2.980272972972973,252,25.0,6.64,331.8054054054054,2.77,-6.06,United Kingdom,🇬🇧
732,14,1318.84,437,5.041268656716418,90,0.0,3.26,62.67164179104478,5.04,11.09,United Kingdom,🇬🇧
457,3,1557.96,985,2.1752307692307693,174,0.0,4.75,402.75897435897434,1.9,7.11,United Kingdom,🇬🇧
654,8,2546.19,1558,3.9059433962264154,90,0.0,13.0,565.4056603773585,3.64,24.49,United Kingdom,🇬🇧
735,12,3618.07,2602,2.489785407725322,181,0.0,10.47,237.06008583690988,2.76,17.15,United Kingdom,🇬🇧
546,4,2225.94,1266,3.970878378378378,127,0.0,9.1,441.77027027027026,3.68,14.7,United Kingdom,🇬🇧
737,8,655.18,490,4.358235294117647,9,0.0,25.9,102.52941176470588,4.64,31.43,United Kingdom,🇬🇧
630,5,-5795.87,-1,6725.710000000001,1,60.0,-0.2,-0.2,6725.71,-6958.17,Norway,🇳🇴
442,1,143.05,31,7.290000000000001,5,0.0,6.2,31.0,7.29,28.61,United Kingdom,🇬🇧
477,4,1207.81,889,2.608169014084507,69,0.0,11.29,543.3380281690141,2.77,16.96,United Kingdom,🇬🇧
666,1,370.63,335,2.6956,25,0.0,13.4,335.0,2.7,14.83,United Kingdom,🇬🇧
681,3,484.6,160,3.9735294117647055,15,0.0,11.79,71.52941176470588,3.67,33.6,United Kingdom,🇬🇧
734,2,-242.70000000000002,-50,5.661111111111111,9,100.0,-5.56,-42.111111111111114,5.66,-14.85,United Kingdom,🇬🇧
736,32,14685.43,3969,5.126441251056636,418,0.0,3.48,156.7345731191885,5.22,7.97,United Kingdom,🇬🇧
728,23,32445.66,19430,1.7524999999999997,12,0.0,194.44,1392.7291666666667,1.93,282.86,United Kingdom,🇬🇧
612,1,321.45,67,6.027777777777778,18,0.0,3.72,67.0,6.03,17.86,United Kingdom,🇬🇧
693,3,1006.54,512,3.3353571428571427,26,0.0,18.29,142.14285714285714,3.34,31.62,United Kingdom,🇬🇧
417,1,280.88,110,4.52,16,0.0,6.88,110.0,4.52,17.56,United Kingdom,🇬🇧
408,1,138.84,99,2.0910810810810814,37,0.0,8.72,99.0,1.93,3.75,United Kingdom,🇬🇧
655,6,1011.8000000000001,377,4.879186046511628,70,0.0,4.18,82.6046511627907,4.86,9.63,United Kingdom,🇬🇧
631,1,45.599999999999994,192,0.28500000000000003,2,0.0,28.89,192.0,1.99,22.8,United Kingdom,🇬🇧
568,6,1050.6,330,5.1288,17,0.0,14.51,98.0,4.6,9.3,United Kingdom,🇬🇧
430,1,307.95000000000005,101,4.626470588235295,17,0.0,5.94,101.0,4.63,18.11,United Kingdom,🇬🇧
531,2,124.08000000000001,20,8.355,8,0.0,2.5,10.0,8.36,16.84,United Kingdom,🇬🇧
357,1,177.15,65,5.058333333333334,12,0.0,7.59,65.0,4.16,14.76,United Kingdom,🇬🇧
721,2,1391.71,979,2.165263157894737,19,33.333333333333336,29.24,928.3684210526316,5.16,-7.65,United Kingdom,🇬🇧
671,2,848.33,381,3.9939534883720924,33,0.0,8.86,203.95348837209303,3.99,16.65,United Kingdom,🇬🇧
723,18,3521.58,2833,2.480955414012739,78,0.0,18.14,330.21656050955414,2.76,24.84,United Kingdom,🇬🇧
536,4,3558.65,2562,3.2801485148514855,166,0.0,12.2,1316.1336633663366,3.02,16.39,United Kingdom,🇬🇧
508,2,215.53,112,4.690666666666667,14,0.0,7.47,107.13333333333334,4.69,15.84,United Kingdom,🇬🇧
623,7,1932.01,2475,1.828642857142857,110,0.0,17.68,499.99285714285713,1.83,14.21,United Kingdom,🇬🇧
641,6,1937.35,1219,2.257403846153846,74,0.0,10.83,420.4230769230769,2.71,19.21,United Kingdom,🇬🇧
618,2,933.84,606,2.437017543859649,57,0.0,10.63,302.280701754386,2.44,17.03,United Kingdom,🇬🇧
737,5,1433.96,1132,2.2150000000000003,9,0.0,54.32,231.88888888888889,3.02,72.9,United Kingdom,🇬🇧
736,2,777.0,288,3.3766666666666665,15,0.0,19.2,234.13333333333333,3.38,48.21,United Kingdom,🇬🇧
690,7,1369.8600000000001,830,2.653258426966292,74,0.0,10.77,149.0561797752809,2.78,14.12,United Kingdom,🇬🇧
738,12,2352.09,855,4.381987951807229,111,22.727272727272727,5.71,120.58433734939759,4.29,-18.29,United Kingdom,🇬🇧
680,2,613.6800000000001,408,1.5525,4,0.0,106.75,204.0,3.34,150.34,United Kingdom,🇬🇧
681,3,1535.37,915,2.4274698795180725,73,0.0,11.02,373.1927710843373,2.43,18.31,United Kingdom,🇬🇧
417,1,537.2,386,2.2248214285714285,54,0.0,8.71,386.0,2.25,9.59,United Kingdom,🇬🇧
617,5,530.18,243,2.5830434782608696,97,0.0,2.48,69.74782608695652,2.67,11.3,United Kingdom,🇬🇧
675,3,1513.84,740,3.050697674418605,42,0.0,20.2,281.1162790697674,2.85,33.54,United Kingdom,🇬🇧
728,21,4627.55,2982,2.9185496183206108,181,0.0,10.95,261.4732824427481,2.85,50.65,United Kingdom,🇬🇧
665,3,903.67,1101,2.8090243902439025,41,0.0,17.2,510.7560975609756,2.69,23.64,United Kingdom,🇬🇧
737,22,15569.130000000001,6167,3.36811320754717,321,0.0,8.55,356.799709724238,3.43,34.3,United Kingdom,🇬🇧
534,3,463.67,398,27.317083333333333,22,0.0,9.69,226.29166666666666,12.42,21.19,United Kingdom,🇬🇧
717,6,1579.3700000000001,773,2.4890123456790123,48,38.46153846153846,7.82,201.22222222222223,2.6,-7.58,United Kingdom,🇬🇧
387,3,1706.33,838,3.326932515337423,126,0.0,6.35,620.5582822085889,3.31,9.05,United Kingdom,🇬🇧
723,8,3385.03,2510,2.502588235294118,57,0.0,27.24,273.78823529411767,3.33,9.38,United Kingdom,🇬🇧
602,2,689.11,457,2.9796153846153848,23,0.0,17.04,245.8846153846154,3.28,32.68,United Kingdom,🇬🇧
541,3,93.3,51,4.8,11,0.0,4.25,31.25,4.8,11.44,United Kingdom,🇬🇧
542,3,2766.4,1596,2.9944736842105266,133,0.0,10.5,573.9671052631579,2.99,17.77,United Kingdom,🇬🇧
587,1,340.5,284,1.8336363636363637,11,0.0,25.82,284.0,1.83,30.95,United Kingdom,🇬🇧
631,7,2005.8300000000002,1556,1.8258156028368795,111,0.0,11.03,306.7304964539007,1.91,13.46,United Kingdom,🇬🇧
732,7,1332.64,723,3.206545454545455,39,25.0,13.03,157.36363636363637,3.1,-12.2,United Kingdom,🇬🇧
730,5,3874.6200000000003,1770,3.6155696202531646,155,0.0,8.54,1693.76582278481,3.69,24.81,United Kingdom,🇬🇧
531,2,890.94,478,2.5896153846153847,24,0.0,18.38,272.0,2.59,39.48,United Kingdom,🇬🇧
567,2,933.77,849,2.5542307692307693,51,0.0,14.97,844.2115384615385,2.94,18.51,United Kingdom,🇬🇧
700,24,1789.48,907,5.395639097744361,73,0.0,6.48,65.15037593984962,5.08,19.02,United Kingdom,🇬🇧
374,1,1108.82,367,4.543783783783784,74,0.0,4.96,367.0,4.54,14.98,United Kingdom,🇬🇧
737,1,80.4,24,3.87,5,0.0,4.8,24.0,3.87,16.08,United Kingdom,🇬🇧
423,4,1515.39,851,3.452710280373832,105,0.0,4.8,505.4579439252336,4.24,15.16,United Kingdom,🇬🇧
485,1,385.03000000000003,216,3.389642857142857,28,0.0,7.79,216.0,3.71,13.75,United Kingdom,🇬🇧
724,19,40053.35,36817,1.6495555555555557,12,0.0,260.16,2358.3333333333335,1.93,495.0,United Kingdom,🇬🇧
729,6,1507.4,1448,2.3552173913043477,41,0.0,24.73,288.5652173913044,1.86,32.21,United Kingdom,🇬🇧
527,3,528.75,288,3.465357142857143,24,0.0,10.29,150.53571428571428,3.47,19.17,United Kingdom,🇬🇧
681,4,622.78,167,5.442222222222222,36,0.0,11.27,61.48888888888889,3.43,15.43,United Kingdom,🇬🇧
384,1,107.01,79,1.8168965517241378,27,0.0,2.72,79.0,1.82,3.69,United Kingdom,🇬🇧
641,3,433.3,194,3.793846153846154,22,0.0,13.4,70.84615384615384,3.59,13.44,United Kingdom,🇬🇧
621,1,137.99,45,3.31735294117647,34,0.0,1.32,45.0,3.32,4.06,United Kingdom,🇬🇧
595,1,-5876.34,-1,5876.34,1,100.0,-1.0,-1.0,5876.34,-5876.34,United Kingdom,🇬🇧
725,4,771.87,1036,2.196605504587156,197,0.0,4.29,495.4770642201835,2.01,3.33,United Kingdom,🇬🇧
526,1,109.73,67,1.9925000000000002,8,0.0,8.38,67.0,1.99,13.72,United Kingdom,🇬🇧
526,1,96.55,12,7.618181818181818,11,0.0,1.82,12.0,4.78,8.78,United Kingdom,🇬🇧
729,10,2839.26,857,3.8556390977443606,87,0.0,6.61,82.46616541353383,3.37,74.03,United Kingdom,🇬🇧
475,1,340.48,242,2.0573333333333332,15,0.0,7.49,242.0,1.91,22.7,United Kingdom,🇬🇧
735,31,19194.920000000002,9970,2.2177024482109227,184,0.0,17.48,418.8116760828625,1.95,39.69,United Kingdom,🇬🇧
429,1,273.48,276,1.777,10,0.0,24.33,276.0,1.29,27.35,United Kingdom,🇬🇧
729,11,2466.27,1745,2.931706484641638,204,0.0,6.2,293.3617747440273,2.62,9.2,United Kingdom,🇬🇧
431,1,438.46,174,4.9381818181818184,22,0.0,7.91,174.0,4.94,19.93,United Kingdom,🇬🇧
733,10,1498.8,894,3.180821917808219,169,0.0,3.67,101.99543378995433,3.31,8.19,United Kingdom,🇬🇧
679,6,1203.48,1297,1.5834387351778656,194,0.0,4.82,296.02766798418975,1.99,5.59,United Kingdom,🇬🇧
722,10,2033.64,1059,2.8195903614457833,351,0.0,3.05,113.45301204819278,2.74,6.41,United Kingdom,🇬🇧
722,3,286.26,143,2.949830508474576,56,0.0,2.1,52.05084745762712,3.13,3.52,United Kingdom,🇬🇧
380,1,244.44,294,1.2366666666666666,3,0.0,49.56,294.0,2.65,81.48,United Kingdom,🇬🇧
702,2,1346.29,773,3.6095348837209302,86,0.0,9.06,426.7093023255814,4.24,12.4,United Kingdom,🇬🇧
724,22,5594.88,3251,3.332564885496183,402,0.0,4.91,204.74503816793893,3.41,11.23,United Kingdom,🇬🇧
582,1,94.53,57,2.5175,4,0.0,14.25,57.0,2.52,23.63,United Kingdom,🇬🇧
625,1,171.47,98,2.3389473684210524,18,0.0,8.03,98.0,2.25,9.02,United Kingdom,🇬🇧
445,3,506.02000000000004,171,4.051159420289855,61,0.0,3.52,60.43478260869565,2.89,7.34,United Kingdom,🇬🇧
436,1,33.099999999999994,5,6.619999999999999,5,0.0,1.0,5.0,6.62,6.62,United Kingdom,🇬🇧
549,2,413.0,280,2.456125,70,0.0,2.48,187.6,2.25,9.92,United Kingdom,🇬🇧
500,5,138.23999999999998,576,0.30333333333333334,3,0.0,64.0,32.0,0.3,53.28,United Kingdom,🇬🇧
700,16,6804.33,2548,7.012575107296137,172,0.0,13.66,303.83261802575106,6.47,68.28,United Kingdom,🇬🇧
645,1,108.52,74,1.7682608695652176,18,0.0,3.22,74.0,1.77,4.72,United Kingdom,🇬🇧
447,2,1449.14,886,3.7018181818181817,11,0.0,80.55,404.1818181818182,3.7,365.4,United Kingdom,🇬🇧
733,2,330.77,243,2.192745098039216,47,0.0,4.76,114.56862745098039,2.19,7.31,United Kingdom,🇬🇧
721,4,1137.8,639,3.328659217877095,171,0.0,3.57,245.08379888268158,3.33,4.03,United Kingdom,🇬🇧
368,2,299.03,178,2.2151546391752577,95,0.0,1.84,199.6701030927835,2.22,3.43,United Kingdom,🇬🇧
363,3,114.45,55,2.54,3,0.0,6.22,33.0,3.23,38.15,United Kingdom,🇬🇧
728,8,953.5500000000001,525,1.9762962962962962,45,0.0,10.44,98.66666666666667,1.94,15.14,United Kingdom,🇬🇧
735,3,238.65000000000003,151,2.427333333333333,15,33.333333333333336,10.07,130.06666666666666,2.43,-5.95,United Kingdom,🇬🇧
687,17,1358.22,486,4.215576923076923,68,0.0,4.89,65.53846153846153,4.43,26.63,United Kingdom,🇬🇧
597,3,871.78,520,3.4233999999999996,47,0.0,10.76,186.5,3.34,12.8,United Kingdom,🇬🇧
555,3,1027.15,605,2.7045945945945946,27,0.0,16.35,263.1081081081081,2.7,16.38,United Kingdom,🇬🇧
526,2,260.85,63,4.372222222222222,24,0.0,3.0,35.0,3.68,9.08,United Kingdom,🇬🇧
729,8,1269.15,728,2.7854512635379063,237,0.0,2.62,132.92418772563178,2.79,3.97,United Kingdom,🇬🇧
604,5,535.65,119,12.553,10,0.0,11.9,35.5,12.55,87.73,United Kingdom,🇬🇧
668,1,128.2,46,2.7626315789473685,38,0.0,1.21,46.0,2.76,3.37,United Kingdom,🇬🇧
481,1,305.28000000000003,288,1.06,1,0.0,288.0,288.0,1.06,305.28,United Kingdom,🇬🇧
368,1,151.44,111,2.0755882352941177,32,0.0,4.43,111.0,2.09,4.45,United Kingdom,🇬🇧
624,1,-1899.67,-1,1899.67,1,100.0,-1.0,-1.0,1899.67,-1899.67,United Kingdom,🇬🇧
727,25,4071.51,1805,3.634235880398671,280,0.0,3.43,122.98671096345515,3.63,7.49,United Kingdom,🇬🇧
368,1,56.25,39,4.125,4,0.0,9.75,39.0,4.12,14.06,United Kingdom,🇬🇧
562,4,539.39,438,2.132,68,0.0,5.15,176.7375,2.07,7.57,United Kingdom,🇬🇧
543,6,317.0,314,2.34,50,0.0,4.17,164.6909090909091,2.17,5.89,United Kingdom,🇬🇧
379,1,145.01,124,2.1494444444444443,18,0.0,6.89,124.0,2.15,8.06,United Kingdom,🇬🇧
730,7,3733.48,1508,3.215227272727273,20,20.0,32.92,361.54545454545456,2.59,-39.8,United Kingdom,🇬🇧
542,1,114.69,82,2.7677272727272726,22,0.0,3.73,82.0,2.77,5.21,United Kingdom,🇬🇧
450,4,920.65,202,7.15925925925926,41,0.0,3.61,79.37037037037037,4.4,9.22,United Kingdom,🇬🇧
511,2,758.62,173,3.336,37,0.0,4.32,153.475,3.34,4.7,United Kingdom,🇬🇧
687,7,1432.29,1145,1.7586158192090393,244,0.0,3.48,186.819209039548,1.78,2.74,United Kingdom,🇬🇧
729,10,1399.45,808,3.9401538461538466,163,0.0,3.11,114.91153846153846,3.94,8.35,United Kingdom,🇬🇧
728,7,810.08,574,2.9164473684210526,66,0.0,7.99,104.19736842105263,2.75,82.75,United Kingdom,🇬🇧
533,1,6.300000000000001,3,2.1,1,0.0,3.0,3.0,2.1,6.3,United Kingdom,🇬🇧
377,2,205.99,149,3.4707692307692306,13,0.0,11.46,124.6923076923077,3.47,18.07,United Kingdom,🇬🇧
401,1,364.45,414,1.7483185840707964,105,0.0,3.66,414.0,1.75,3.23,United Kingdom,🇬🇧
728,10,1762.18,916,3.948426966292135,141,23.529411764705884,5.02,151.48876404494382,3.81,-11.8,United Kingdom,🇬🇧
736,4,407.07,206,2.3685384615384617,115,0.0,1.75,87.88461538461539,2.6,3.71,United Kingdom,🇬🇧
